msg_hash,signature,recovered_hash,hash_matches,sig_in_range,label
653776200564,271488654133,16969043790,0,1,0
788119421295,688027238842,797234627339,0,1,0
555347055337,131718689300,269982378208,0,1,0
953478973226,712994875595,830727328984,0,1,0
941020101670,645189038044,847083734768,0,1,0
132512939361,584913484750,262423683391,0,1,0
236238651272,955387786136,289529466679,0,1,0
71632311321,448367973559,96420836517,0,1,0
415528513895,623602814189,763310462662,0,1,0
595884217144,414390989246,817461505966,0,1,0
300470558275,222410486832,6454663944,0,1,0
499617045975,621503904165,724617402398,0,1,0
216714569365,99199804087,281875520542,0,1,0
50298709074,147246882000,24266926306,0,1,0
275279925560,668858947328,341546677242,0,1,0
264122188783,297220073992,986065011194,0,1,0
29658469234,871275903974,399943693305,0,1,0
86850639646,592419931716,796417536157,0,1,0
556123628196,189872998616,912111324835,0,1,0
699056613852,902159362075,667319314817,0,1,0
781047429329,324175441435,889364116736,0,1,0
837334706485,288093230342,723779989711,0,1,0
411419515183,218212926853,296369728663,0,1,0
471396808321,775979389334,818099775010,0,1,0
900705674012,525854763034,835449020206,0,1,0
473067267190,970740207438,455469667385,0,1,0
336012982555,483437782395,832943887897,0,1,0
427889212536,323550021824,184879453012,0,1,0
1101305091,120195701832,337441479137,0,1,0
377485547495,520017448774,281991328562,0,1,0
594845059232,647171906273,774268364665,0,1,0
635433364982,296017319955,113719563915,0,1,0
325420080935,658923062054,390969904051,0,1,0
671992974748,371839119408,708166773906,0,1,0
395604107797,387902008933,639561535398,0,1,0
488343894141,75660208584,788276036117,0,1,0
222318937481,401295344557,167741944837,0,1,0
718627277192,247348884482,80855619414,0,1,0
543532142947,941245606454,925706047017,0,1,0
917485461178,750304162885,274388198641,0,1,0
486544961817,439757847712,366735386447,0,1,0
744751872171,432019558261,612190530279,0,1,0
515429572020,611498373393,101040240342,0,1,0
852532459567,221980592916,906402306888,0,1,0
551237760647,814947386356,330335752838,0,1,0
475988292956,202467021238,473005475194,0,1,0
840713581464,826702735189,769427812495,0,1,0
552632277564,192856594113,624507345729,0,1,0
285354801543,122854686318,51497199871,0,1,0
159748916835,762802615765,111171903665,0,1,0
172207788391,560356256630,71118394116,0,1,0
805853491062,840748418031,607456523618,0,1,0
100897340157,161751332142,817195020712,0,1,0
505818946670,803378010141,309530264906,0,1,0
807113645590,940121020372,490765909286,0,1,0
795294767487,815133358974,592953619020,0,1,0
430569478979,920607448694,732508074541,0,1,0
169902173815,919236125183,541197041304,0,1,0
507213463587,910997021569,304439785098,0,1,0
126788974414,548786880415,343616916368,0,1,0
114330102858,480981042864,831354615996,0,1,0
55478526180,150181955927,754321045933,0,1,0
760434677085,558926845130,255042534193,0,1,0
984201655614,724724792510,728802736882,0,1,0
218703374806,880378766199,589004653353,0,1,0
229861111583,981765442849,26064978305,0,1,0
4879895097,189901180835,777978392308,0,1,0
735628615352,177624329971,522867588479,0,1,0
653637799875,485356053925,832448456250,0,1,0
510704814219,502779494137,757846866010,0,1,0
41431825669,635074230551,566520845006,0,1,0
53987667523,745338680539,681552582542,0,1,0
244150011425,756927811385,486702492200,0,1,0
738702530311,576409679030,534392282150,0,1,0
838182629044,134215945065,53677472658,0,1,0
466213823676,568429739846,710253455174,0,1,0
453662520060,940117754333,827427771546,0,1,0
2150182992,37201814843,203888381022,0,1,0
49706514102,966270583214,401868006515,0,1,0
697674394848,106747481723,299836394849,0,1,0
276970883598,238009707127,944563712602,0,1,0
639736279430,657941070674,415322372433,0,1,0
397776899223,204343299353,170399785657,0,1,0
458861261970,114359239585,62671942991,0,1,0
461908225186,952999113074,497764450458,0,1,0
672356417519,703507222313,442587833934,0,1,0
835064489642,516313720528,973064951830,0,1,0
93891770101,5269888621,679016064148,0,1,0
529910449694,20335890171,778453422761,0,1,0
513639813198,876333037055,124331312472,0,1,0
761232055381,261843128834,364860963312,0,1,0
350286281279,310482609651,859727493220,0,1,0
327263581859,769165568108,878247353410,0,1,0
416489411209,941429736859,702908691130,0,1,0
413442447993,832499667041,830660513590,0,1,0
789645675665,504744344313,20458077492,0,1,0
626937603542,421685649412,692662988131,0,1,0
484491635717,8766513956,701770847819,0,1,0
48472956124,723410316077,465838464076,0,1,0
715813241404,250273752619,315121229335,0,1,0
468220999221,594511464154,319313175713,0,1,0
281844767882,757596191893,87616457731,0,1,0
304867467302,28661036750,683635957573,0,1,0
385150665002,774056337230,842744819564,0,1,0
749875953510,398330050824,642134179436,0,1,0
761694831613,253065515536,865846207871,0,1,0
460400132693,846032308976,870910487738,0,1,0
68911288881,334429931400,578084662518,0,1,0
81370160437,131983572265,135762428567,0,1,0
391760835859,31930331456,927069923097,0,1,0
124483359838,961890424018,992861576515,0,1,0
783379217990,869083707824,716096124898,0,1,0
871413640584,974895737869,639575950618,0,1,0
592458341137,885385875953,831496522975,0,1,0
441886069251,977369330670,531604720902,0,1,0
481536664960,103268937400,398143090530,0,1,0
714309030918,389325290256,768787820522,0,1,0
652724707610,843723734458,672598178863,0,1,0
493436221210,215251734510,261044489498,0,1,0
38183189168,534621962604,179718386021,0,1,0
650666776955,294941673503,475230545274,0,1,0
626600112631,578006274292,247753152780,0,1,0
451504978386,271940995907,264344749439,0,1,0
942332298047,518267220013,418080119912,0,1,0
905637932294,201980264370,248465780461,0,1,0
670172731897,246137603334,270626889939,0,1,0
307621044185,297694523196,372756888628,0,1,0
783860140252,444501779148,488005422414,0,1,0
78903989347,765466693616,22904589773,0,1,0
782189681383,709198568029,606849072870,0,1,0
870224103977,815010598074,733754163060,0,1,0
460605113003,523513983923,865996038588,0,1,0
193327636982,453512076128,717585555674,0,1,0
81928296729,434772857489,577685338259,0,1,0
120803359650,107703129627,480181662070,0,1,0
12568664291,287722107600,223883016281,0,1,0
244551733572,721919709965,843243105892,0,1,0
890510512184,512573297783,832122134016,0,1,0
913533211604,783600142997,665401360536,0,1,0
406927127798,187714261633,253707835068,0,1,0
140921072323,438875468474,734922248197,0,1,0
23161565911,490647648539,283640883117,0,1,0
587104886675,205329450303,680879746267,0,1,0
765770018972,631176887467,576288048351,0,1,0
466792086362,133185730568,405485051397,0,1,0
739542608549,552970065589,16816424778,0,1,0
100487293802,401252998799,761931876266,0,1,0
425634985146,211622288563,525901294855,0,1,0
95298292878,183153138679,397495541779,0,1,0
870706659068,496585697128,856494629096,0,1,0
264511940567,742295354046,825845105287,0,1,0
939194516473,198778836052,69416304084,0,1,0
969163236764,341939300388,894300582476,0,1,0
98252925415,876888503297,950473841394,0,1,0
513614826662,559271931618,50452362315,0,1,0
794371440678,141464187296,244870843409,0,1,0
873661291605,920068865060,751769623879,0,1,0
178406209624,815635059709,896260509416,0,1,0
6480643168,554048473665,454239723410,0,1,0
457511635274,665184885397,906967939458,0,1,0
620052996719,657171648033,886869653739,0,1,0
540782113543,113849017491,625522839592,0,1,0
588338444653,42955785505,77466420461,0,1,0
166222173627,984252770950,470926820381,0,1,0
127347110706,41108301769,240962816427,0,1,0
289970547549,598507350931,34945613543,0,1,0
57987478268,894019552237,351111022480,0,1,0
958952025581,660187783963,575200688390,0,1,0
935929326161,118908742063,336457405639,0,1,0
186339886300,315463109440,723677003514,0,1,0
452345941775,794011706270,17475327335,0,1,0
632523700652,81917091269,218194900785,0,1,0
68580379888,96983092819,301425998371,0,1,0
145906107779,548092836451,80301462476,0,1,0
784961422526,429557706555,454356552394,0,1,0
512210900339,739483175205,869577179567,0,1,0
811188832949,967222135418,632539472718,0,1,0
309930754544,889135191698,622525348879,0,1,0
916125473045,373173338094,151361890781,0,1,0
140717106855,789450583316,996240852409,0,1,0
471053799123,547667536514,338820529089,0,1,0
257067796074,324429782855,728467539003,0,1,0
790464065836,165640135343,978254665526,0,1,0
556753463356,287089976717,124592261335,0,1,0
282033525722,29432816547,463920046387,0,1,0
741617135375,587865942964,314932129823,0,1,0
444415647098,891463701558,490238776996,0,1,0
212937992739,884601143411,848884284477,0,1,0
495840469349,136691046446,593369352916,0,1,0
150399689991,695995112725,138053250302,0,1,0
226085743456,506979975709,629128591476,0,1,0
341718123518,135984181492,891571365697,0,1,0
67855734695,882470329810,524463618839,0,1,0
421373272385,716344422775,390968367228,0,1,0
720351204995,944083382988,82409138364,0,1,0
55068479825,984411691006,763025237666,0,1,0
694123794572,865876561110,284563948097,0,1,0
49879478901,766311830886,329420206401,0,1,0
380216171169,524528784084,280282894391,0,1,0
219093126590,325492045896,659957302784,0,1,0
755254031340,617481007372,265048327365,0,1,0
923744422787,925097992595,179182868790,0,1,0
893775702496,511685331573,761653659454,0,1,0
71590632941,985134794381,795968919723,0,1,0
967826921387,344408296309,718367074055,0,1,0
776372083339,134431652917,497192352814,0,1,0
788830954895,931947294139,407824838493,0,1,0
135822539944,252157495077,423796999541,0,1,0
431236198813,173885800805,364360644320,0,1,0
250880495564,112845429062,359914407940,0,1,0
976980107098,859331577380,48872972318,0,1,0
59562062037,132351966923,989998002670,0,1,0
135248115502,943298830264,646883406807,0,1,0
676951979012,805079265477,772762056622,0,1,0
960944070313,732118396328,457230222991,0,1,0
528919326216,426225482447,121266303923,0,1,0
303672426690,686351674523,899658684377,0,1,0
271339148720,17014464211,180986549006,0,1,0
891254051279,187909021033,831010175354,0,1,0
540510479067,78341427698,967924395685,0,1,0
48987561909,40051630684,328716823125,0,1,0
63794996274,963462380050,862294264117,0,1,0
636969089186,760108060058,585308523771,0,1,0
722718423741,610781110183,425399058132,0,1,0
192029411934,208234177083,34387668988,0,1,0
264928583839,728509355265,121549654240,0,1,0
416953213067,342536619902,903547636819,0,1,0
686166493169,84561274080,298728465402,0,1,0
911147709655,606173339408,821612211672,0,1,0
899989972878,234534466072,219513360282,0,1,0
665526253329,808590296054,626026471664,0,1,0
258781038310,254598959041,819262119628,0,1,0
587985361457,133299883797,111879249456,0,1,0
863084919606,305034396510,971202242451,0,1,0
329688649844,193571847336,235365090106,0,1,0
57272183863,674218345170,453143684487,0,1,0
87240904154,817378809506,699565151202,0,1,0
444383807957,630316328789,408756321557,0,1,0
986902389907,762090522751,842482764112,0,1,0
107495552694,252236843978,320557847166,0,1,0
655867148753,895515162348,833670394758,0,1,0
857582276296,406858394948,974856692799,0,1,0
288560775300,447152513435,79885688067,0,1,0
446355273606,759467021868,776493411038,0,1,0
353681015234,868419512244,809617460404,0,1,0
143232822901,847659206319,229778697087,0,1,0
140185859685,738729136501,861883191437,0,1,0
442556653096,697007615451,334707030788,0,1,0
194964410913,41283326629,771592492700,0,1,0
211235047409,914957983773,846619167215,0,1,0
705144554422,437628600260,816607573655,0,1,0
524966795545,879471018575,382179466187,0,1,0
258960740070,130670225059,777823067639,0,1,0
730993112174,969089300371,247689030750,0,1,0
613402967313,577719150394,916723381649,0,1,0
888223667919,48817239007,999379673393,0,1,0
378998992563,839276002551,36259997630,0,1,0
519507226759,55987875835,253443440797,0,1,0
420027128026,227929413114,254573290891,0,1,0
134987117775,861889685103,548778474843,0,1,0
77504607640,27938288653,53884473095,0,1,0
586235680432,131338688076,902018146516,0,1,0
170873779185,178703063069,117183417031,0,1,0
349091240667,130593546029,129572683514,0,1,0
574338140193,600177157624,742364502589,0,1,0
6400883933,635817874819,469151596383,0,1,0
722370792989,438526547282,119292532817,0,1,0
94406375886,484255502547,822714961495,0,1,0
585929293044,252293102875,906971872729,0,1,0
936672865256,91608499524,516795241377,0,1,0
316757962697,650423746373,794414071791,0,1,0
276169656947,731326136005,596275958732,0,1,0
58810145210,333919481820,40165392902,0,1,0
237448225911,382185852260,952379293994,0,1,0
768137237718,514480588674,828601234180,0,1,0
462372027044,516488295079,471289615867,0,1,0
310347397816,632208833756,432995330819,0,1,0
956566523632,780125014585,161628597325,0,1,0
731585307146,988222752928,107549269045,0,1,0
710945067306,982541971231,839999448585,0,1,0
945408786855,138233944563,946322939710,0,1,0
633404175434,307251558974,537935449607,0,1,0
304199852287,158298437532,861262693785,0,1,0
522038179179,451399357936,373495291716,0,1,0
157312890671,556873447656,406757230421,0,1,0
232562358362,899101616088,489066865445,0,1,0
533857057282,35882625962,437973806336,0,1,0
853494386463,185052879377,426446688015,0,1,0
841035514907,117247041826,265091054129,0,1,0
896607585864,14997730773,210939218783,0,1,0
163923061528,814709442239,952950760192,0,1,0
573542052502,835953859704,990344541050,0,1,0
555541443659,651900818250,886421450371,0,1,0
966396556266,245845660805,456713478753,0,1,0
996365276557,389006125141,820981425531,0,1,0
772247291652,336119319130,709376558832,0,1,0
238851021890,224656769956,603476933206,0,1,0
16657924740,823826159970,248386884225,0,1,0
565029520799,467142477983,950355640487,0,1,0
283512366252,469390066132,65183459636,0,1,0
896064761953,793175445371,184531669317,0,1,0
792972058765,516150139446,583754899840,0,1,0
493994126155,18158982547,902301487321,0,1,0
50363605704,835078507503,435023029896,0,1,0
614306926468,549760309267,817025287170,0,1,0
351719025142,268634931086,146650558839,0,1,0
104126782959,612872642621,75061772284,0,1,0
982323381553,686732943662,739458530438,0,1,0
49348231731,769814059121,223581872644,0,1,0
355517645652,250047551116,254642662681,0,1,0
262843387280,359000041492,835574615504,0,1,0
109130336522,617110143679,692509954705,0,1,0
148005399443,290040415817,495828533485,0,1,0
442517439392,72196809243,674738963154,0,1,0
295191741406,866763340692,661804271388,0,1,0
918769499359,196689397064,474117406579,0,1,0
275561592696,937742335450,324758946411,0,1,0
253719176466,19427084255,263697051635,0,1,0
320739647350,44466127335,553102232296,0,1,0
818411867923,521301671879,804014597259,0,1,0
389103002232,501174101493,576490355076,0,1,0
515439023112,309332646850,722212121652,0,1,0
810719736389,970927443722,576850897872,0,1,0
235998854262,488707789292,638461961685,0,1,0
962098465796,235231937253,135372948354,0,1,0
120940898642,87515461935,62856398514,0,1,0
486388371262,201254952940,653720296671,0,1,0
761490442037,429247226760,621781255914,0,1,0
843983127344,418812052902,970804099194,0,1,0
56708991639,739445974852,944627136447,0,1,0
952945280085,98719476780,387242434609,0,1,0
451034194100,477720011743,681234926163,0,1,0
176314256466,220062851573,638348681393,0,1,0
809923648698,368835718219,108273808658,0,1,0
721889226104,992733491845,617760166536,0,1,0
18603534068,778749420746,445679629795,0,1,0
723559684973,187532309592,122999717990,0,1,0
317354402657,962446042588,728212308786,0,1,0
609872276618,448625740763,375335167155,0,1,0
845337477015,134216205113,978212677368,0,1,0
882031842768,180250964070,556593514890,0,1,0
758419775375,822149644034,919849272971,0,1,0
323660673116,735612548477,770964100920,0,1,0
869785771630,137497451700,209852359819,0,1,0
540581448483,988506330615,284541510102,0,1,0
485208001693,309963203304,713291675838,0,1,0
338955236739,317643468492,531939098355,0,1,0
329125709094,159724886836,316469108068,0,1,0
755040900396,959314993996,41604440394,0,1,0
947040862017,641390566709,839903280983,0,1,0
207275019313,844990882832,468672384027,0,1,0
403796008356,858288987292,24601214502,0,1,0
4556833557,182632908626,694973648731,0,1,0
495162634506,976936954400,840600067918,0,1,0
824366957653,855637879156,71035543251,0,1,0
293536422762,306074092277,392572114133,0,1,0
439789187716,28141630403,666939589334,0,1,0
709622086419,947745617781,862330834016,0,1,0
283706895117,877865314292,739736235925,0,1,0
161856205336,833421506617,353525537143,0,1,0
901622048040,359568993808,293423326468,0,1,0
959100019937,171063532411,392768638661,0,1,0
358377194379,576467414391,21220203106,0,1,0
230142778719,791191223986,86119304367,0,1,0
873350685382,779848089271,703971517785,0,1,0
249772927429,179707835856,332843907049,0,1,0
397098625415,114851108078,542391966629,0,1,0
343684188255,354622990029,611251682803,0,1,0
772993053946,104498363729,464470141015,0,1,0
275320833373,357372622856,12236261632,0,1,0
208300362489,62081383090,840495626815,0,1,0
843299761457,470714536639,329731357519,0,1,0
127329852401,397753667490,136083483022,0,1,0
590914657126,907001271921,273781662167,0,1,0
345785709130,408924808259,75709287258,0,1,0
719739027361,217983364690,716524697525,0,1,0
358832341751,99448234794,32029350524,0,1,0
544280354682,950444720460,400885888467,0,1,0
197857673980,774496424708,115149096147,0,1,0
360631274075,654265809636,835328654152,0,1,0
24572503664,787889760332,929996535606,0,1,0
486739071881,860276115531,48856551019,0,1,0
336166799995,952259570248,532605452506,0,1,0
354885843747,660497796275,772683877851,0,1,0
87608367726,590495888480,801477638903,0,1,0
32036296769,422493002847,360188484864,0,1,0
44495168325,220046643712,834551089205,0,1,0
654786025750,608575008691,716748484567,0,1,0
353491326830,201579801774,231112104059,0,1,0
278241859139,589061437013,370025939283,0,1,0
713000961398,405346335884,661514778918,0,1,0
836613028791,493157459591,880951087342,0,1,0
799918663038,176870503948,391816276046,0,1,0
810576655315,376392578557,179097102752,0,1,0
449669969705,257857448661,166632129507,0,1,0
681752285080,524906092416,475608651250,0,1,0
436623337084,26829628754,736173990967,0,1,0
451468902029,812675023503,607119930578,0,1,0
185443945369,138348159119,828359134107,0,1,0
635117982636,568349540955,529709064304,0,1,0
288695301934,392401245203,595555597052,0,1,0
466655023658,236568390845,564412588902,0,1,0
699427389616,522624743701,606839114725,0,1,0
767308040081,464087200876,873310427015,0,1,0
855342462675,569899230921,678719140956,0,1,0
768978498950,658848018980,246691568583,0,1,0
64022348045,979812933448,608329247395,0,1,0
655291090595,919941450151,986142876729,0,1,0
362773216634,163547554933,411366262371,0,1,0
927450656745,651566673458,915669823628,0,1,0
890756290992,335279717815,812432925766,0,1,0
369079487093,206966257508,632016360109,0,1,0
803838589352,23251156379,20522807689,0,1,0
961042563443,327021275273,320735637856,0,1,0
321987248696,175304208483,461552871670,0,1,0
987269973866,864685704136,799669805186,0,1,0
688292041256,366694547237,246538127240,0,1,0
92244613605,270636906812,945542067885,0,1,0
486011895461,516346563730,750070798898,0,1,0
647134940040,445131105232,235285553738,0,1,0
316798247772,416661955348,237146549967,0,1,0
966545206753,63103704061,664358932924,0,1,0
363115123240,759591969967,704214313349,0,1,0
628427082692,799633898900,216363644347,0,1,0
362421027217,50833105384,272875286444,0,1,0
112048466721,583988541678,714772971136,0,1,0
135071166141,855015386892,648857873155,0,1,0
234068619185,818594958480,433887218678,0,1,0
466051688466,252830560488,282592973639,0,1,0
303428251623,425141314997,42880787536,0,1,0
342303314544,98071587135,33473522435,0,1,0
549815560753,517536329419,634964111323,0,1,0
457141302381,626488819795,410489268219,0,1,0
617967210168,64365035518,272495108258,0,1,0
768539482054,702091384472,562760711509,0,1,0
890390171835,476282995461,543868576087,0,1,0
657617805877,919936446276,787404944025,0,1,0
599483548376,110198254438,605342268867,0,1,0
828805848527,660429242977,213400202927,0,1,0
826747917872,381899378708,318045443896,0,1,0
214264330085,351327471123,236545436136,0,1,0
627586119303,358898701112,71633939774,0,1,0
802681253548,394711782811,929409482389,0,1,0
620496788015,356581500816,55330322222,0,1,0
917698276292,782693545893,927128229609,0,1,0
458114666639,953970223147,669710168993,0,1,0
662800790522,749364001354,836549854767,0,1,0
402166884373,972059775324,550923983924,0,1,0
326480830908,890822715654,378287562682,0,1,0
601887796515,869217267769,294855772416,0,1,0
389019133656,538924352968,886366581668,0,1,0
698154967684,121599959478,540355200987,0,1,0
402741308815,929581457421,406439433451,0,1,0
963117090269,361917152648,894178391356,0,1,0
665915601992,665514911242,305854658197,0,1,0
708219604499,328587608109,230623918509,0,1,0
503533480616,262941633216,957190575517,0,1,0
371899644885,470046322409,653030265703,0,1,0
447585698350,281031185393,936113319719,0,1,0
434437947633,118147959723,45777756190,0,1,0
717340424243,370199863115,538129161621,0,1,0
448160122792,508805064176,223916388111,0,1,0
813607595412,622544555181,461663530847,0,1,0
804746249877,719377521164,639734704975,0,1,0
256374653818,805809006465,494563263798,0,1,0
65785676923,853399303275,25262267510,0,1,0
523229095330,451372912627,814670582711,0,1,0
236120005278,560194381935,215472319364,0,1,0
206151284987,146781720913,455805459893,0,1,0
478567750968,395845026750,957935425581,0,1,0
12002020373,237055379238,371146012762,0,1,0
362217061749,320361433839,95665078931,0,1,0
692553754017,78578387037,724466633953,0,1,0
689695967579,646229636823,521947150033,0,1,0
274334066332,693594011816,890098483222,0,1,0
49780432165,7064569908,512370632550,0,1,0
970452581595,958131696172,144553622196,0,1,0
182561784085,641006178870,466179356883,0,1,0
354487350541,632340568228,688127950753,0,1,0
796134137636,744129353238,14138267173,0,1,0
633592776191,481890393916,839287221933,0,1,0
764419585570,129913490710,96149873050,0,1,0
716863254460,930516526367,837618466641,0,1,0
703036619854,364178317782,672767184453,0,1,0
935808985812,650234670638,572445067919,0,1,0
813958296031,605790862963,385947409939,0,1,0
663386024145,697774317680,662260342149,0,1,0
259683144062,795531342986,93114510292,0,1,0
872166731849,555851053885,454898780544,0,1,0
874224662504,564128721468,359260662770,0,1,0
644902362353,743607536600,740210790895,0,1,0
46996251154,341908932720,574429756919,0,1,0
686051565901,223373802824,746455456486,0,1,0
981227799789,229458277393,169934506059,0,1,0
748455433831,673111728208,442190125590,0,1,0
708804838122,276997924435,801397187003,0,1,0
859377110008,914724273389,13156527891,0,1,0
917585545826,135074660640,769868512254,0,1,0
305101958039,104502753055,453049140749,0,1,0
760354990081,514842328632,819785758096,0,1,0
919643476481,873062131894,616550602545,0,1,0
731470379878,802559409936,951716681067,0,1,0
92415065131,650842343146,573506240038,0,1,0
762759238220,354946127993,457046457907,0,1,0
479856761610,832604028272,414000084762,0,1,0
493004512327,725235057256,854803716389,0,1,0
417318458862,643997997586,33878674663,0,1,0
548952294593,166641111707,566026117810,0,1,0
823672232227,154046075191,744508672889,0,1,0
711334415969,28709996361,528861192869,0,1,0
8573903889,454822041438,418883213625,0,1,0
146625351363,92332341372,745699471412,0,1,0
134166479807,24526503821,35742753362,0,1,0
970473027790,859052911434,836488037689,0,1,0
18067358543,788159679448,565558508507,0,1,0
736069053040,120647763234,709530389916,0,1,0
245331728039,59898803361,341455839881,0,1,0
777097188503,509263174154,371003229112,0,1,0
876577287236,67069440189,700223763776,0,1,0
434574668117,309272049693,705420069587,0,1,0
492057178252,872971249457,433127364517,0,1,0
527943839662,460036824109,248510322956,0,1,0
943305740909,142420252430,187242690839,0,1,0
62252614542,827120985212,606918960602,0,1,0
498271294135,842186986762,333873515945,0,1,0
552034471390,890233318566,30944335145,0,1,0
799626713573,275743410345,134097065069,0,1,0
497255920162,47212734709,465745941530,0,1,0
430269069627,693841422921,765071397623,0,1,0
710751075711,636360717437,616808845350,0,1,0
803425334083,257156030375,187215315871,0,1,0
595913087874,567401091762,231961457830,0,1,0
557038024953,624218622938,473116462528,0,1,0
686758710321,69671676441,18303564508,0,1,0
220192979726,910844029286,61669018190,0,1,0
444310964631,693478638611,207199933284,0,1,0
414342244340,280065977589,58105954632,0,1,0
344010450027,638190351856,746203732799,0,1,0
801453868434,236163961208,819191476112,0,1,0
12975208873,771614991453,646082350300,0,1,0
464565613171,858046476754,729436960271,0,1,0
575597022026,131241157263,571715877516,0,1,0
214690336416,12706027367,380058599080,0,1,0
703989459793,594241494627,255809647739,0,1,0
621998644316,901973218581,376041182443,0,1,0
479065658660,919396658793,578542454901,0,1,0
79826483861,243740580127,329972146548,0,1,0
952562500055,60333170422,982247134388,0,1,0
257098032998,407998329388,292151745330,0,1,0
268255769775,509385006038,1018443062,0,1,0
43274553289,717482744381,884435997699,0,1,0
560477651997,749481695403,755819967292,0,1,0
414224887043,757161960591,217690067978,0,1,0
318052130433,202984293498,553549738364,0,1,0
34060039132,5692965961,870480797697,0,1,0
590708673416,965168386773,218171089372,0,1,0
885989386693,626801183288,242075213542,0,1,0
248362111399,658736918560,974761826985,0,1,0
628409209197,217590165052,903844962250,0,1,0
406057622386,510879528211,491877492599,0,1,0
897580539544,278917128539,849210004955,0,1,0
994039149663,230973957228,46164440543,0,1,0
420865056751,164076080534,719179650859,0,1,0
4363096632,715320037140,809868466517,0,1,0
841783735544,453081077818,857738632780,0,1,0
390752743438,71692469400,929807925855,0,1,0
562678309894,63026858758,611476659467,0,1,0
257971391518,897170467780,379495090830,0,1,0
178681540591,848275593687,882299237512,0,1,0
897886926932,995831141323,939190254944,0,1,0
482525025685,43233515959,38718067670,0,1,0
446638364275,185915744621,483137455985,0,1,0
389155854140,351926348528,422516516710,0,1,0
452852480158,425383678612,92654508486,0,1,0
16833800565,140065480376,192165922007,0,1,0
754207899596,858902102552,528652564316,0,1,0
506615657413,203177813730,322629322904,0,1,0
384850255650,277038114771,833941332336,0,1,0
451837106185,360119230230,799788990877,0,1,0
758006520106,840314722582,800418313535,0,1,0
665332261734,949267212958,253591371700,0,1,0
511619210976,207415314788,393670965155,0,1,0
550494273897,880307587283,867678747403,0,1,0
368923430363,133514866125,123015305562,0,1,0
398892150654,276675330461,415737710664,0,1,0
174774165749,223788524450,983249676224,0,1,0
641339896344,112325975276,124439535543,0,1,0
419146799194,711495365290,981327284089,0,1,0
967518395253,354811683303,139854602726,0,1,0
686001240706,357059271452,121425168581,0,1,0
298591636050,680844650691,579416373888,0,1,0
195498932862,403819344766,217435200537,0,1,0
896483000609,905790188224,249742066717,0,1,0
924527053633,636432597467,378899724909,0,1,0
559801765125,741906687187,745626342785,0,1,0
565017419065,892123670342,461792966146,0,1,0
936345931736,220915865493,155666209103,0,1,0
256021260560,370086118908,89156455312,0,1,0
243562389004,302280281357,414751096978,0,1,0
299134459961,200030970304,189175769779,0,1,0
566411935982,999742681770,457575877078,0,1,0
976030926956,21025098878,727355148205,0,1,0
958030318113,836934057781,343799040332,0,1,0
639937100365,864583126002,304408097576,0,1,0
170664111815,996877862416,54026844369,0,1,0
864860901498,998885568821,490860005204,0,1,0
712836272270,114644107141,37577603410,0,1,0
359093397729,262560287970,536064183955,0,1,0
134112181243,470658026313,497200899139,0,1,0
113471941403,464977244616,390399341587,0,1,0
347935660952,620631218305,429726763686,0,1,0
35931049531,789648832716,815181682253,0,1,0
706688726741,640695711274,68314671532,0,1,0
638487728716,376376994612,912735453692,0,1,0
364625339893,122901142573,834627927609,0,1,0
523429773096,975146667612,821505812429,0,1,0
888877245716,88924158260,720473336736,0,1,0
164017316134,316916432080,382351651622,0,1,0
246510001441,306481258222,978919665417,0,1,0
459197866093,627115180172,592558492463,0,1,0
355472154182,986350682457,187907087844,0,1,0
853523068554,365389217063,562746381465,0,1,0
578803130920,107732056893,238213338161,0,1,0
845006313846,257230048774,165191900602,0,1,0
697680615860,51834579866,752335472572,0,1,0
321296373456,381722636595,277432312294,0,1,0
678050467150,122813574624,893817301454,0,1,0
656208050920,204460323786,733922995101,0,1,0
723228521804,229499366866,881235628718,0,1,0
220938742020,706334911410,945748944423,0,1,0
791591876686,686207341024,280184499935,0,1,0
917927897566,494365886381,361777492314,0,1,0
213246610486,155998682896,306029578277,0,1,0
272312645727,25166657020,788198064911,0,1,0
943070322937,876175535935,763445547777,0,1,0
887696876147,197632408624,72510358325,0,1,0
741444111193,205312673812,978931580694,0,1,0
731614583548,47394092156,975881642785,0,1,0
157567774493,846984199316,17666730297,0,1,0
349567736114,529059772029,324043664727,0,1,0
609763893767,732660088152,607164529499,0,1,0
806284882810,745958192612,131857354062,0,1,0
407045708011,70302113946,351817589509,0,1,0
212450522795,553868957750,484273489143,0,1,0
124416100201,177804731019,877790646049,0,1,0
421092408522,963782660277,794992941422,0,1,0
126086559070,372565549123,990587726081,0,1,0
719843277111,147517281762,983048629553,0,1,0
12399150715,633658980294,817377075605,0,1,0
247864351112,319249444644,747739817756,0,1,0
284558716865,365284203601,443376678655,0,1,0
160946649472,7220883208,346709399634,0,1,0
726149547570,920645788008,884290324741,0,1,0
632631653173,678860429306,84543822908,0,1,0
275877559479,667517294591,174104957882,0,1,0
652261801883,67377041176,705915611459,0,1,0
799587499869,2520313398,388170336081,0,1,0
746173062709,242292195349,596689810582,0,1,0
175519928043,992129569406,626431465480,0,1,0
677809707827,245041828176,584411978507,0,1,0
610789236943,949712588767,594053445836,0,1,0
245826635554,358383741959,138280612670,0,1,0
529818726855,285422872810,601329837109,0,1,0
897651508960,162008193574,245475764970,0,1,0
226893831750,40709118330,344555495952,0,1,0
